emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,emg_8,acc_1,acc_2,acc_3,ori_1,ori_2,ori_3,ori_4
-2.0,-5.0,1.0,-4.0,-2.0,-4.0,-2.0,-3.0,0.96337890625,-0.20361328125,0.18603515625,-0.4052734375,-0.49237060546875,-0.358154296875,0.68194580078125
9.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,0.0,0.96337890625,-0.20361328125,0.18798828125,-0.4052734375,-0.49237060546875,-0.358154296875,0.68194580078125
1.0,-23.0,7.0,-10.0,-6.0,-8.0,-4.0,0.0,0.96826171875,-0.1962890625,0.18359375,-0.40496826171875,-0.492431640625,-0.35809326171875,0.68212890625
8.0,7.0,-7.0,3.0,1.0,0.0,-1.0,1.0,0.962890625,-0.2001953125,0.19384765625,-0.40496826171875,-0.492431640625,-0.35809326171875,0.68212890625
-4.0,24.0,3.0,5.0,3.0,5.0,1.0,-1.0,0.962890625,-0.2001953125,0.19384765625,-0.40496826171875,-0.492431640625,-0.35809326171875,0.68212890625
21.0,21.0,-1.0,4.0,0.0,3.0,0.0,3.0,0.96728515625,-0.21142578125,0.18994140625,-0.40545654296875,-0.49212646484375,-0.35821533203125,0.6820068359375
-8.0,-23.0,-4.0,-12.0,-2.0,-3.0,-1.0,-6.0,0.96923828125,-0.20703125,0.197265625,-0.40545654296875,-0.4920654296875,-0.35821533203125,0.68206787109375
-18.0,-16.0,0.0,5.0,-3.0,0.0,-3.0,2.0,0.95947265625,-0.2080078125,0.19921875,-0.40545654296875,-0.4920654296875,-0.35821533203125,0.68206787109375
11.0,12.0,-1.0,-5.0,0.0,-2.0,1.0,7.0,0.95947265625,-0.2080078125,0.19921875,-0.40545654296875,-0.4920654296875,-0.35821533203125,0.68206787109375
12.0,13.0,-5.0,3.0,-3.0,-1.0,-2.0,17.0,0.966796875,-0.1982421875,0.193359375,-0.4053955078125,-0.4920654296875,-0.35821533203125,0.68206787109375
-5.0,5.0,-5.0,-5.0,-2.0,-3.0,-2.0,-3.0,0.9677734375,-0.19140625,0.189453125,-0.4053955078125,-0.4920654296875,-0.35821533203125,0.68206787109375
13.0,26.0,-7.0,-3.0,1.0,1.0,2.0,17.0,0.9638671875,-0.20751953125,0.18994140625,-0.40557861328125,-0.491943359375,-0.35833740234375,0.6820068359375
-19.0,-67.0,-10.0,-7.0,1.0,-10.0,-4.0,-5.0,0.9638671875,-0.20751953125,0.18994140625,-0.40557861328125,-0.491943359375,-0.35833740234375,0.6820068359375
-5.0,9.0,-1.0,4.0,1.0,2.0,0.0,-15.0,0.96728515625,-0.203125,0.1875,-0.40557861328125,-0.491943359375,-0.35833740234375,0.6820068359375
16.0,41.0,9.0,1.0,0.0,1.0,2.0,2.0,0.97021484375,-0.203125,0.19189453125,-0.40521240234375,-0.4920654296875,-0.3582763671875,0.68218994140625
-12.0,-64.0,-7.0,1.0,4.0,-3.0,-4.0,20.0,0.97021484375,-0.203125,0.19189453125,-0.40521240234375,-0.4920654296875,-0.3582763671875,0.68218994140625
24.0,34.0,-3.0,-18.0,-1.0,4.0,-1.0,12.0,0.96337890625,-0.19384765625,0.18603515625,-0.40509033203125,-0.49224853515625,-0.3583984375,0.6820068359375
6.0,51.0,-7.0,0.0,-5.0,10.0,3.0,-7.0,0.96435546875,-0.197265625,0.1806640625,-0.40509033203125,-0.4923095703125,-0.3583984375,0.6820068359375
-1.0,-11.0,-11.0,11.0,-2.0,-3.0,5.0,23.0,0.96923828125,-0.20361328125,0.19140625,-0.4049072265625,-0.4923095703125,-0.35858154296875,0.6820068359375
3.0,30.0,-7.0,-1.0,-4.0,-4.0,0.0,-3.0,0.96923828125,-0.20361328125,0.19140625,-0.4049072265625,-0.4923095703125,-0.35858154296875,0.6820068359375
-19.0,-4.0,10.0,9.0,2.0,4.0,-2.0,-11.0,0.9609375,-0.19873046875,0.201171875,-0.4046630859375,-0.49237060546875,-0.35882568359375,0.6820068359375
-11.0,9.0,9.0,4.0,-2.0,-11.0,-3.0,-9.0,0.96728515625,-0.203125,0.18701171875,-0.4046630859375,-0.49237060546875,-0.35882568359375,0.6820068359375
-2.0,26.0,-13.0,2.0,2.0,6.0,-2.0,17.0,0.958984375,-0.208984375,0.1884765625,-0.40447998046875,-0.492431640625,-0.35882568359375,0.68206787109375
4.0,-85.0,-1.0,-15.0,-7.0,-18.0,-10.0,-4.0,0.958984375,-0.208984375,0.1884765625,-0.40447998046875,-0.492431640625,-0.35882568359375,0.68206787109375
-9.0,32.0,19.0,15.0,-12.0,-2.0,1.0,-22.0,0.96923828125,-0.19384765625,0.19384765625,-0.40411376953125,-0.49249267578125,-0.35894775390625,0.68212890625
37.0,81.0,-24.0,1.0,3.0,14.0,7.0,46.0,0.96826171875,-0.201171875,0.18701171875,-0.404052734375,-0.4925537109375,-0.359130859375,0.68206787109375
-16.0,-35.0,1.0,-7.0,-2.0,-9.0,1.0,-40.0,0.96435546875,-0.19970703125,0.19091796875,-0.4039306640625,-0.4925537109375,-0.359375,0.6820068359375
-30.0,13.0,-1.0,3.0,12.0,13.0,5.0,11.0,0.96435546875,-0.19970703125,0.19091796875,-0.4039306640625,-0.4925537109375,-0.359375,0.6820068359375
-11.0,-5.0,4.0,12.0,-2.0,7.0,4.0,-3.0,0.95751953125,-0.203125,0.19140625,-0.40374755859375,-0.4925537109375,-0.35955810546875,0.6820068359375
2.0,80.0,-11.0,-16.0,-10.0,-2.0,2.0,22.0,0.96728515625,-0.1943359375,0.1865234375,-0.40338134765625,-0.4927978515625,-0.35968017578125,0.6820068359375
78.0,-77.0,10.0,-8.0,2.0,-9.0,-4.0,12.0,0.9658203125,-0.193359375,0.197265625,-0.4029541015625,-0.49298095703125,-0.35992431640625,0.68194580078125
-17.0,26.0,10.0,-2.0,-2.0,4.0,-2.0,-48.0,0.9658203125,-0.193359375,0.197265625,-0.4029541015625,-0.49298095703125,-0.35992431640625,0.68194580078125
-2.0,-1.0,-33.0,1.0,3.0,3.0,-1.0,-11.0,0.97509765625,-0.19921875,0.20703125,-0.40252685546875,-0.49285888671875,-0.36029052734375,0.68212890625
2.0,-30.0,20.0,1.0,2.0,-8.0,-5.0,-14.0,0.9609375,-0.2021484375,0.19140625,-0.402099609375,-0.4927978515625,-0.36053466796875,0.68231201171875
-16.0,-22.0,3.0,2.0,2.0,0.0,3.0,-10.0,0.9658203125,-0.1953125,0.1904296875,-0.40167236328125,-0.49273681640625,-0.36065673828125,0.6824951171875
-19.0,-45.0,4.0,-15.0,-8.0,-16.0,-9.0,-53.0,0.96826171875,-0.1826171875,0.1953125,-0.40118408203125,-0.49273681640625,-0.36083984375,0.68267822265625
-3.0,7.0,-7.0,-7.0,2.0,7.0,-1.0,18.0,0.96923828125,-0.18310546875,0.201171875,-0.40087890625,-0.4925537109375,-0.361083984375,0.68292236328125
22.0,-24.0,4.0,-5.0,-2.0,13.0,-2.0,20.0,0.966796875,-0.19677734375,0.2060546875,-0.40087890625,-0.49212646484375,-0.3614501953125,0.68304443359375
46.0,-21.0,11.0,48.0,11.0,-6.0,2.0,18.0,0.95654296875,-0.19189453125,0.19677734375,-0.40081787109375,-0.49176025390625,-0.36181640625,0.68310546875
-31.0,-3.0,17.0,4.0,7.0,-4.0,-17.0,-30.0,0.955078125,-0.19775390625,0.1806640625,-0.40081787109375,-0.49176025390625,-0.36199951171875,0.68304443359375
11.0,-11.0,4.0,-2.0,-11.0,-7.0,-3.0,29.0,0.95703125,-0.1884765625,0.1826171875,-0.400390625,-0.4920654296875,-0.36212158203125,0.68304443359375
6.0,-24.0,-2.0,-6.0,-9.0,2.0,3.0,-2.0,0.9609375,-0.1845703125,0.18896484375,-0.39984130859375,-0.4923095703125,-0.3624267578125,0.6829833984375
29.0,56.0,-2.0,-5.0,3.0,4.0,6.0,20.0,0.9609375,-0.1845703125,0.18896484375,-0.39984130859375,-0.4923095703125,-0.3624267578125,0.6829833984375
-31.0,-12.0,-23.0,7.0,-1.0,3.0,1.0,-4.0,0.96484375,-0.18701171875,0.193359375,-0.3994140625,-0.492431640625,-0.3626708984375,0.6829833984375
29.0,-13.0,3.0,-3.0,-9.0,-11.0,2.0,5.0,0.9716796875,-0.19189453125,0.20751953125,-0.3992919921875,-0.4923095703125,-0.3629150390625,0.68304443359375
-32.0,6.0,-15.0,-15.0,-6.0,0.0,-1.0,-52.0,0.97021484375,-0.19580078125,0.2060546875,-0.39935302734375,-0.49200439453125,-0.36309814453125,0.68310546875
47.0,-34.0,0.0,-24.0,-13.0,-6.0,-1.0,31.0,0.96923828125,-0.19091796875,0.19775390625,-0.39935302734375,-0.49200439453125,-0.36309814453125,0.68310546875
15.0,38.0,-16.0,-9.0,-6.0,2.0,6.0,18.0,0.96630859375,-0.1953125,0.2021484375,-0.39935302734375,-0.49200439453125,-0.36309814453125,0.68310546875
0.0,-25.0,20.0,-15.0,-6.0,-7.0,2.0,-8.0,0.962890625,-0.18994140625,0.20068359375,-0.3992919921875,-0.491943359375,-0.36328125,0.68310546875
-74.0,-48.0,16.0,8.0,8.0,10.0,-20.0,-54.0,0.962890625,-0.18994140625,0.20068359375,-0.3992919921875,-0.491943359375,-0.36328125,0.68310546875
24.0,124.0,-9.0,26.0,12.0,13.0,7.0,3.0,0.95849609375,-0.1943359375,0.20849609375,-0.3992919921875,-0.49188232421875,-0.36328125,0.68316650390625
13.0,19.0,-12.0,5.0,-12.0,-4.0,1.0,-11.0,0.96533203125,-0.19384765625,0.20751953125,-0.3992919921875,-0.49188232421875,-0.36328125,0.68316650390625
21.0,18.0,-18.0,1.0,-8.0,12.0,13.0,17.0,0.96875,-0.18994140625,0.20947265625,-0.39923095703125,-0.4918212890625,-0.36334228515625,0.68316650390625
-35.0,43.0,14.0,-16.0,-3.0,-9.0,-13.0,-28.0,0.96875,-0.18994140625,0.20947265625,-0.39923095703125,-0.4918212890625,-0.36334228515625,0.68316650390625
-2.0,-14.0,-1.0,-3.0,1.0,-3.0,-3.0,14.0,0.9619140625,-0.19482421875,0.20068359375,-0.39923095703125,-0.4918212890625,-0.36328125,0.68316650390625
18.0,-13.0,7.0,3.0,4.0,-2.0,1.0,3.0,0.9609375,-0.193359375,0.19482421875,-0.3992919921875,-0.4918212890625,-0.36328125,0.68316650390625
6.0,-16.0,-1.0,-5.0,-4.0,-2.0,-2.0,3.0,0.9599609375,-0.1806640625,0.19580078125,-0.39923095703125,-0.4918212890625,-0.36328125,0.68316650390625
-3.0,8.0,-3.0,-2.0,1.0,1.0,11.0,19.0,0.9599609375,-0.1806640625,0.19580078125,-0.39923095703125,-0.4918212890625,-0.36328125,0.68316650390625
-3.0,0.0,2.0,-1.0,1.0,-3.0,4.0,8.0,0.9599609375,-0.18603515625,0.193359375,-0.3992919921875,-0.4918212890625,-0.36328125,0.68316650390625
18.0,-18.0,-3.0,0.0,-1.0,1.0,1.0,6.0,0.962890625,-0.1875,0.19580078125,-0.39959716796875,-0.49169921875,-0.36334228515625,0.68304443359375
32.0,14.0,5.0,0.0,0.0,-2.0,26.0,13.0,0.95654296875,-0.19091796875,0.1875,-0.40008544921875,-0.49151611328125,-0.36328125,0.68292236328125
-1.0,-12.0,-10.0,-5.0,-2.0,-3.0,6.0,22.0,0.95654296875,-0.19091796875,0.1875,-0.40008544921875,-0.49151611328125,-0.36328125,0.68292236328125
-11.0,-1.0,-8.0,-5.0,-3.0,-2.0,1.0,0.0,0.95654296875,-0.18994140625,0.19189453125,-0.40069580078125,-0.4912109375,-0.3631591796875,0.682861328125
23.0,-18.0,-12.0,-5.0,-3.0,-4.0,17.0,-11.0,0.9638671875,-0.18701171875,0.1904296875,-0.4013671875,-0.4908447265625,-0.3629150390625,0.682861328125
2.0,-2.0,-16.0,-15.0,-3.0,-2.0,-4.0,-34.0,0.9697265625,-0.19189453125,0.21240234375,-0.40179443359375,-0.49029541015625,-0.36273193359375,0.68310546875
14.0,0.0,10.0,5.0,4.0,2.0,-8.0,4.0,0.97802734375,-0.208984375,0.2255859375,-0.402099609375,-0.4893798828125,-0.362548828125,0.6837158203125
-31.0,-2.0,16.0,4.0,-3.0,-1.0,-1.0,7.0,0.96630859375,-0.23193359375,0.22607421875,-0.40216064453125,-0.488037109375,-0.3619384765625,0.68487548828125
16.0,1.0,-12.0,3.0,0.0,-4.0,-3.0,3.0,0.9658203125,-0.2216796875,0.22412109375,-0.40155029296875,-0.48724365234375,-0.36083984375,0.6864013671875
-20.0,-1.0,11.0,-42.0,-1.0,3.0,-2.0,12.0,0.9658203125,-0.2216796875,0.22412109375,-0.40155029296875,-0.48724365234375,-0.36083984375,0.6864013671875
6.0,0.0,46.0,14.0,3.0,0.0,-5.0,6.0,0.962890625,-0.203125,0.20361328125,-0.40142822265625,-0.486572265625,-0.3597412109375,0.68756103515625
-14.0,-2.0,-16.0,15.0,2.0,-1.0,3.0,-3.0,0.96240234375,-0.18701171875,0.19775390625,-0.40191650390625,-0.486083984375,-0.359130859375,0.68792724609375
16.0,2.0,15.0,7.0,2.0,7.0,1.0,6.0,0.9609375,-0.2041015625,0.1875,-0.40228271484375,-0.48590087890625,-0.35833740234375,0.68829345703125
2.0,0.0,15.0,10.0,-3.0,-2.0,2.0,3.0,0.9609375,-0.2041015625,0.1875,-0.40228271484375,-0.48590087890625,-0.35833740234375,0.68829345703125
-11.0,4.0,13.0,-10.0,-3.0,1.0,1.0,1.0,0.94873046875,-0.2080078125,0.19384765625,-0.4022216796875,-0.4862060546875,-0.357421875,0.68853759765625
1.0,-1.0,3.0,2.0,-4.0,-2.0,-4.0,0.0,0.95654296875,-0.18603515625,0.205078125,-0.40185546875,-0.48675537109375,-0.3568115234375,0.68865966796875
